Codigo;Producto;P. Venta;P. Mayoreo;Departamento;Existencia;Tipo de Venta;Proveedor
4014855068111;Set De Lija Con Velcro Ps22k;2000;0;- Sin Departamento -;13;UNIDAD;
40181700982;Nariz De Grada 1.20 M Gris;8600;0;- Sin Departamento -;20;UNIDAD;sixcam
40181700982G;Nariz De Grada 1.20 M Negro;8600;0;- Sin Departamento -;7;UNIDAD;sixcam
4042448070050;Cinta De Embalaje Transparente;1300;0;- Sin Departamento -;76;UNIDAD;surti venta
4042448102409;Burlete Blanco Tesa 6mtrs;7200;0;- Sin Departamento -;27;UNIDAD;adepac
4042448102669;Burlete Cafe Tesa 6mtrs;7200;0;- Sin Departamento -;16;UNIDAD;adepac
4042448217363;Cinta Doble Faz Ultra Fuerte Tesa;7400;0;- Sin Departamento -;7;UNIDAD;
4042448238405;Cinta Fijacion Alfombras Tesa;7400;0;- Sin Departamento -;2;UNIDAD;
4042448827449;Burlete P/Puerta Doble Gris 1m;10000;0;- Sin Departamento -;18;UNIDAD;surti venta
4084900271322;Lapiz Bicolor Lyra;1300;0;- Sin Departamento -;29;UNIDAD;surti venta
41333000985;Pila Duracell D2;6050;0;- Sin Departamento -;35;UNIDAD;surti venta
41333001005;Pila AAA Set 2 Unidades;2400;0;- Sin Departamento -;3;UNIDAD;
41333001043;Bateria Cuadrada 9w Duracell;6200;0;- Sin Departamento -;12;UNIDAD;surti venta
41333016634;pila AA;1400;0;- Sin Departamento -;120;UNIDAD;
41333428482;Pila AAA;1200;0;- Sin Departamento -;32;UNIDAD;surti venta
4176;Broca Concreto 4mm;1100;0;- Sin Departamento -;27;UNIDAD;
4183;Broca Concreto 6mm;2100;0;- Sin Departamento -;50;UNIDAD;
4213;Broca Metal 10mm;6500;0;- Sin Departamento -;59;UNIDAD;
4220;Broca Metal 12mm;8050;0;- Sin Departamento -;34;UNIDAD;
4244;Brocha Atlas 2 1/2;2150;0;- Sin Departamento -;21;UNIDAD;
4251;Brocha Atlas 4;3500;0;- Sin Departamento -;2;UNIDAD;
4329;Broche Para Malla Rachel X Unidad;350;0;- Sin Departamento -;78;UNIDAD;valprik
4367;Reduccion PPR 32x20;300;0;- Sin Departamento -;9;UNIDAD;
4374;Buje PPR 32x25;500;0;- Sin Departamento -;33;UNIDAD;
4381;Buje PPR 25x20;300;0;- Sin Departamento -;50;UNIDAD;hidraulicos
4442;Bushini Bronce 1/2 - 3/8;1100;0;- Sin Departamento -;99;UNIDAD;taumm
4459;Bushini 1/2 - 3/8 Hilo Izq;1600;0;- Sin Departamento -;89;UNIDAD;gasfit
4473;CARBON SOCOEG104;4000;0;- Sin Departamento -;4;UNIDAD;
4480;CARBON SOCOEG121;4000;0;- Sin Departamento -;8;UNIDAD;
4497;CARBON SOCOEG153A;4000;0;- Sin Departamento -;2;UNIDAD;
4503;CARBON SOCOEG175;4000;0;- Sin Departamento -;5;UNIDAD;
4510;CARBON SOCOEG20;4000;0;- Sin Departamento -;1;UNIDAD;
4527;CARBON SOCOEG23;4000;0;- Sin Departamento -;1;UNIDAD;
4534;CARBON SOCOEG43;4000;0;- Sin Departamento -;8;UNIDAD;
4541;CARBON SOCOEG53;4000;0;- Sin Departamento -;2;UNIDAD;
4558;CARBON SOCOEG54;4000;0;- Sin Departamento -;5;UNIDAD;
4565;CARBON SOCOEG720;4000;0;- Sin Departamento -;7;UNIDAD;
4572;CARBON SOCOEG730;4000;0;- Sin Departamento -;8;UNIDAD;
4589;CARBON SOCOEG740;4000;0;- Sin Departamento -;9;UNIDAD;
4596;CARBON SOCOEG87;4000;0;- Sin Departamento -;2;UNIDAD;
4602;CHUZO;28600;0;- Sin Departamento -;5;UNIDAD;ferre center
4619;Caballete 300x2Mtrs;11700;0;- Sin Departamento -;5;UNIDAD;
4626;NYA 1.5mm Blanco;390;0;- Sin Departamento -;408;UNIDAD;GOBANTES
4633;NYA 1.5mm Rojo;390;0;- Sin Departamento -;759;UNIDAD;GOBANTES
4640;NYA 1.5mm Verde;390;0;- Sin Departamento -;98;UNIDAD;GOBANTES
4657;NYA 2.5mm Blanco;700;650;- Sin Departamento -;356;UNIDAD;vitel
4664;NYA 2.5mm Rojo;700;650;- Sin Departamento -;420;UNIDAD;vitel
4671;NYA 2.5mm Verde;700;650;- Sin Departamento -;758;UNIDAD;vitel
4688;Cable Coaxial;500;0;- Sin Departamento -;129;UNIDAD;herrera
4701;Cable Eva Rojo 2.5mm;730;0;- Sin Departamento -;361;UNIDAD;GOBANTES
4710474070732;cortador vidrio;4750;0;- Sin Departamento -;14;UNIDAD;
4749;Cachimba Codo HI 1/2;1900;0;- Sin Departamento -;24;UNIDAD;gasfit
4756;Cachimba HE 1/2;1600;0;- Sin Departamento -;16;UNIDAD;gasfit
4763;Cachimba HI 1/2;1600;0;- Sin Departamento -;86;UNIDAD;gasfit
4770;Cachimba HI 3/8 Hilo Izquierdo;1600;0;- Sin Departamento -;14;UNIDAD;gasfit
4794;Cadena 2.3mm Eslabon Corto Trupper;1100;0;- Sin Departamento -;43.500;GRANEL;Trentini
48;2 Interruptor + 1 Enchufe;5200;0;- Sin Departamento -;52;UNIDAD;castillo
4824;Cadena 3mm Eslabon Largo;1000;0;- Sin Departamento -;4;GRANEL;
4831;Cadena 5mm Eslabon Corto;3000;0;- Sin Departamento -;120;GRANEL;
4848;Cadena 8mm Eslabon Corto;8400;0;- Sin Departamento -;20;GRANEL;lioi
4862;Caja Cerradura Poli;5950;0;- Sin Departamento -;13;UNIDAD;Comercial J&L SPA
4879;Caja Cerradura Scanavini;5950;0;- Sin Departamento -;12;UNIDAD;Comercial J&L SPA
4886;Caja Chuki;1550;0;- Sin Departamento -;64;UNIDAD;
49101;Interruptor Nevada Doble Blanco;3650;0;- Sin Departamento -;148;UNIDAD;
4916;Caja Distribucion Gris 20mm;1000;0;- Sin Departamento -;83;UNIDAD;todoferretero
4930;Caleco 2 X 1.5mm;1450;0;- Sin Departamento -;183;UNIDAD;santa ines
4954;Camara De Carretilla;3000;0;- Sin Departamento -;10;UNIDAD;ferre center
4978;Canal 150 X50 X3;50900;0;- Sin Departamento -;1;UNIDAD;
4985;Canal Corniza De Agua Lata 250x2mtrs;9100;0;- Sin Departamento -;34;UNIDAD;JC galvanizados
4992;Canal L Lata 15x15x2mts;12300;0;- Sin Departamento -;20;UNIDAD;JC galvanizados
45143;Tuerca Hex. 5/8 (unidad);300;0;- Sin Departamento -;100;UNIDAD;mamut
5005;Canaleta 30x10 Legrand;2300;0;- Sin Departamento -;2;UNIDAD;
5012;Canaleta Agua Blanca 4mtrs;12000;0;- Sin Departamento -;64;UNIDAD;hidraulicos
5023353072383;Rueda Carretilla Maciza;22000;0;- Sin Departamento -;5;UNIDAD;
5029;Canaleta Agua Cafe 4mts;12000;0;- Sin Departamento -;15;UNIDAD;
503015;Perfil Rectangular 50x30x1.5;15300;0;- Sin Departamento -;20;UNIDAD;
5036;Canaleta Electrica Ovalada Con Pegamento;3500;0;- Sin Departamento -;1;UNIDAD;imperial
5043;Canaleta Electrica 20x10mm;900;0;- Sin Departamento -;641;UNIDAD;santa ines
505017;Tachuela 1/2;600;0;- Sin Departamento -;29;UNIDAD;
505024;Tachuela 1;600;0;- Sin Departamento -;107;UNIDAD;
505031;Tachuela 3/4;600;0;- Sin Departamento -;20;UNIDAD;
505048;Tachuela 5/8;600;0;- Sin Departamento -;26;UNIDAD;
5074;Cancamo Abierto #00;100;0;- Sin Departamento -;197;UNIDAD;mag chile
5104;Cancamo Abierto #7;300;0;- Sin Departamento -;153;UNIDAD;ferromat
51125726801;Disco Desbaste Metal 9 x 6mm;4800;0;- Sin Departamento -;10;UNIDAD;Trentini
5166481261820;Bombin Neumatico 80N;2800;0;- Sin Departamento -;17;UNIDAD;imperial
51783;Manguera Jardin 1/2 Enmallada Hoffens;950;0;- Sin Departamento -;155;UNIDAD;hoffens
5208015038185;Medidor y remarcador de agua de 1/2;24400;0;- Sin Departamento -;12;UNIDAD;
